"date","city_wide_daily_average","trap_days","trap","number","region","region_name"
2015-06-09,137,1,"north_west_5",226,"NW","NW5"
2015-06-09,137,1,"north_west_6",29,"NW","NW6"
2015-06-09,137,1,"north_west_7",306,"NW","NW7"
2015-06-09,137,1,"north_east_1",106,"NE","NE1"
2015-06-09,137,1,"north_east_2",216,"NE","NE2"
2015-06-09,137,1,"north_east_3",28,"NE","NE3"
2015-06-09,137,1,"north_east_4",31,"NE","NE4"
2015-06-09,137,1,"north_east_5",52,"NE","NE5"
2015-06-09,137,1,"north_east_6",50,"NE","NE6"
2015-06-09,137,1,"north_east_7",10,"NE","NE7"
2015-06-09,137,1,"south_east_1",150,"SE","SE1"
2015-06-09,137,1,"south_east_2",320,"SE","SE2"
2015-06-09,137,1,"south_east_3",92,"SE","SE3"
2015-06-09,137,1,"south_east_4",184,"SE","SE4"
2015-06-09,137,1,"south_east_5",61,"SE","SE5"
2015-06-09,137,1,"south_east_6",9,"SE","SE6"
2015-06-09,137,1,"south_east_7",46,"SE","SE7"
2015-06-09,137,1,"south_west_1",72,"SW","SW1"
2015-06-09,137,1,"south_west_2",158,"SW","SW2"
2015-06-09,137,1,"south_west_3",31,"SW","SW3"
2015-06-09,137,1,"south_west_4",73,"SW","SW4"
2015-06-09,137,1,"south_west_5",23,"SW","SW5"
2015-06-09,137,1,"south_west_6",1264,"SW","SW6"
2015-06-09,137,1,"south_west_7",4,"SW","SW7"
2015-06-10,51,1,"north_west_1",29,"NW","NW1"
2015-06-10,51,1,"north_west_2",98,"NW","NW2"
2015-06-10,51,1,"north_west_3",55,"NW","NW3"
2015-06-10,51,1,"north_west_4",47,"NW","NW4"
2015-06-10,51,1,"north_west_5",59,"NW","NW5"
2015-06-10,51,1,"north_west_6",7,"NW","NW6"
2015-06-10,51,1,"north_west_7",11,"NW","NW7"
2015-06-10,51,1,"north_east_1",20,"NE","NE1"
2015-06-10,51,1,"north_east_2",48,"NE","NE2"
2015-06-10,51,1,"north_east_3",31,"NE","NE3"
2015-06-10,51,1,"north_east_4",6,"NE","NE4"
2015-06-10,51,1,"north_east_5",25,"NE","NE5"
2015-06-10,51,1,"north_east_6",10,"NE","NE6"
2015-06-10,51,1,"north_east_7",4,"NE","NE7"
2015-06-10,51,1,"south_east_1",24,"SE","SE1"
2015-06-10,51,1,"south_east_2",120,"SE","SE2"
2015-06-10,51,1,"south_east_3",31,"SE","SE3"
2015-06-10,51,1,"south_east_4",50,"SE","SE4"
2015-06-10,51,1,"south_east_5",25,"SE","SE5"
2015-06-10,51,1,"south_east_6",5,"SE","SE6"
2015-06-10,51,1,"south_east_7",82,"SE","SE7"
2015-06-10,51,1,"south_west_1",96,"SW","SW1"
2015-06-10,51,1,"south_west_2",72,"SW","SW2"
2015-06-10,51,1,"south_west_3",122,"SW","SW3"
2015-06-10,51,1,"south_west_4",128,"SW","SW4"
2015-06-10,51,1,"south_west_5",12,"SW","SW5"
2015-06-10,51,1,"south_west_6",188,"SW","SW6"
2015-06-10,51,1,"south_west_7",11,"SW","SW7"
2015-06-11,151,1,"north_west_1",236,"NW","NW1"
2015-06-11,151,1,"north_west_2",248,"NW","NW2"
2015-06-11,151,1,"north_west_3",85,"NW","NW3"
2015-06-11,151,1,"north_west_4",142,"NW","NW4"
2015-06-11,151,1,"north_west_5",121,"NW","NW5"
2015-06-11,151,1,"north_west_6",21,"NW","NW6"
2015-06-11,151,1,"north_west_7",168,"NW","NW7"
2015-06-11,151,1,"north_east_1",136,"NE","NE1"
2015-06-11,151,1,"north_east_2",124,"NE","NE2"
2015-06-11,151,1,"north_east_3",162,"NE","NE3"
2015-06-11,151,1,"north_east_4",17,"NE","NE4"
2015-06-11,151,1,"north_east_5",104,"NE","NE5"
2015-06-11,151,1,"north_east_6",94,"NE","NE6"
2015-06-11,151,1,"north_east_7",79,"NE","NE7"
2015-06-11,151,1,"south_east_1",65,"SE","SE1"
2015-06-11,151,1,"south_east_2",568,"SE","SE2"
2015-06-11,151,1,"south_east_3",90,"SE","SE3"
2015-06-11,151,1,"south_east_4",84,"SE","SE4"
2015-06-11,151,1,"south_east_5",212,"SE","SE5"
2015-06-11,151,1,"south_east_6",7,"SE","SE6"
2015-06-11,151,1,"south_east_7",236,"SE","SE7"
2015-06-11,151,1,"south_west_1",81,"SW","SW1"
2015-06-11,151,1,"south_west_2",304,"SW","SW2"
2015-06-11,151,1,"south_west_3",312,"SW","SW3"
2015-06-11,151,1,"south_west_4",208,"SW","SW4"
2015-06-11,151,1,"south_west_5",28,"SW","SW5"
2015-06-11,151,1,"south_west_6",272,"SW","SW6"
2015-06-11,151,1,"south_west_7",25,"SW","SW7"
2015-06-12,82,1,"north_west_1",136,"NW","NW1"
2015-06-12,82,1,"north_west_2",276,"NW","NW2"
2015-06-12,82,1,"north_west_3",83,"NW","NW3"
2015-06-12,82,1,"north_west_4",91,"NW","NW4"
2015-06-12,82,1,"north_west_5",60,"NW","NW5"
2015-06-12,82,1,"north_west_6",31,"NW","NW6"
2015-06-12,82,1,"north_west_7",200,"NW","NW7"
2015-06-12,82,1,"north_east_1",68,"NE","NE1"
2015-06-12,82,1,"north_east_2",68,"NE","NE2"
2015-06-12,82,1,"north_east_3",51,"NE","NE3"
2015-06-12,82,1,"north_east_4",13,"NE","NE4"
2015-06-12,82,1,"north_east_5",57,"NE","NE5"
2015-06-12,82,1,"north_east_6",30,"NE","NE6"
2015-06-12,82,1,"north_east_7",27,"NE","NE7"
2015-06-12,82,1,"south_east_1",52,"SE","SE1"
2015-06-12,82,1,"south_east_2",95,"SE","SE2"
2015-06-12,82,1,"south_east_3",55,"SE","SE3"
2015-06-12,82,1,"south_east_4",101,"SE","SE4"
2015-06-12,82,1,"south_east_5",41,"SE","SE5"
2015-06-12,82,1,"south_east_6",0,"SE","SE6"
2015-06-12,82,1,"south_east_7",92,"SE","SE7"
2015-06-12,82,1,"south_west_1",35,"SW","SW1"
2015-06-12,82,1,"south_west_2",146,"SW","SW2"
2015-06-12,82,1,"south_west_3",162,"SW","SW3"
2015-06-12,82,1,"south_west_4",84,"SW","SW4"
2015-06-12,82,1,"south_west_5",8,"SW","SW5"
2015-06-12,82,1,"south_west_6",228,"SW","SW6"
2015-06-12,82,1,"south_west_7",2,"SW","SW7"
2015-06-13,114,1,"north_west_1",244,"NW","NW1"
2015-06-13,114,1,"north_west_2",88,"NW","NW2"
2015-06-13,114,1,"north_west_3",26,"NW","NW3"
2015-06-13,114,1,"north_west_4",26,"NW","NW4"
2015-06-13,114,1,"north_west_5",81,"NW","NW5"
2015-06-13,114,1,"north_west_6",21,"NW","NW6"
2015-06-13,114,1,"north_west_7",200,"NW","NW7"
2015-06-13,114,1,"north_east_1",166,"NE","NE1"
2015-06-13,114,1,"north_east_2",194,"NE","NE2"
2015-06-13,114,1,"north_east_3",78,"NE","NE3"
2015-06-13,114,1,"north_east_4",24,"NE","NE4"
2015-06-13,114,1,"north_east_5",212,"NE","NE5"
2015-06-13,114,1,"north_east_6",96,"NE","NE6"
2015-06-13,114,1,"north_east_7",23,"NE","NE7"
2015-06-13,114,1,"south_east_1",55,"SE","SE1"
2015-06-13,114,1,"south_east_2",456,"SE","SE2"
2015-06-13,114,1,"south_east_3",24,"SE","SE3"
2015-06-13,114,1,"south_east_4",106,"SE","SE4"
2015-06-13,114,1,"south_east_5",56,"SE","SE5"
2015-06-13,114,1,"south_east_6",34,"SE","SE6"
2015-06-13,114,1,"south_east_7",118,"SE","SE7"
2015-06-13,114,1,"south_west_1",38,"SW","SW1"
2015-06-13,114,1,"south_west_2",392,"SW","SW2"
2015-06-13,114,1,"south_west_3",116,"SW","SW3"
2015-06-13,114,1,"south_west_4",66,"SW","SW4"
2015-06-13,114,1,"south_west_5",15,"SW","SW5"
2015-06-13,114,1,"south_west_6",228,"SW","SW6"
2015-06-13,114,1,"south_west_7",12,"SW","SW7"
2015-06-14,66,1,"north_west_1",132,"NW","NW1"
2015-06-14,66,1,"north_west_2",120,"NW","NW2"
2015-06-14,66,1,"north_west_3",34,"NW","NW3"
2015-06-14,66,1,"north_west_4",20,"NW","NW4"
2015-06-14,66,1,"north_west_5",92,"NW","NW5"
2015-06-14,66,1,"north_west_6",9,"NW","NW6"
2015-06-14,66,1,"north_west_7",104,"NW","NW7"
2015-06-14,66,1,"north_east_1",57,"NE","NE1"
2015-06-14,66,1,"north_east_2",130,"NE","NE2"
2015-06-14,66,1,"north_east_3",52,"NE","NE3"
2015-06-14,66,1,"north_east_4",11,"NE","NE4"
2015-06-14,66,1,"north_east_5",2,"NE","NE5"
2015-06-14,66,1,"north_east_6",104,"NE","NE6"
2015-06-14,66,1,"north_east_7",40,"NE","NE7"
2015-06-14,66,1,"south_east_1",56,"SE","SE1"
2015-06-14,66,1,"south_east_2",53,"SE","SE2"
2015-06-14,66,1,"south_east_3",18,"SE","SE3"
2015-06-14,66,1,"south_east_4",52,"SE","SE4"
2015-06-14,66,1,"south_east_5",19,"SE","SE5"
2015-06-14,66,1,"south_east_6",7,"SE","SE6"
2015-06-14,66,1,"south_east_7",0,"SE","SE7"
2015-06-14,66,1,"south_west_1",134,"SW","SW1"
2015-06-14,66,1,"south_west_2",208,"SW","SW2"
2015-06-14,66,1,"south_west_3",178,"SW","SW3"
2015-06-14,66,1,"south_west_4",NA,"SW","SW4"
2015-06-14,66,1,"south_west_5",17,"SW","SW5"
2015-06-14,66,1,"south_west_6",120,"SW","SW6"
2015-06-14,66,1,"south_west_7",7,"SW","SW7"
2015-06-15,27,1,"north_west_1",25,"NW","NW1"
2015-06-15,27,1,"north_west_2",19,"NW","NW2"
2015-06-15,27,1,"north_west_3",23,"NW","NW3"
2015-06-15,27,1,"north_west_4",20,"NW","NW4"
2015-06-15,27,1,"north_west_5",35,"NW","NW5"
2015-06-15,27,1,"north_west_6",2,"NW","NW6"
2015-06-15,27,1,"north_west_7",31,"NW","NW7"
2015-06-15,27,1,"north_east_1",31,"NE","NE1"
2015-06-15,27,1,"north_east_2",72,"NE","NE2"
2015-06-15,27,1,"north_east_3",14,"NE","NE3"
2015-06-15,27,1,"north_east_4",2,"NE","NE4"
2015-06-15,27,1,"north_east_5",NA,"NE","NE5"
2015-06-15,27,1,"north_east_6",29,"NE","NE6"
2015-06-15,27,1,"north_east_7",41,"NE","NE7"
2015-06-15,27,1,"south_east_1",28,"SE","SE1"
2015-06-15,27,1,"south_east_2",40,"SE","SE2"
2015-06-15,27,1,"south_east_3",8,"SE","SE3"
2015-06-15,27,1,"south_east_4",7,"SE","SE4"
2015-06-15,27,1,"south_east_5",5,"SE","SE5"
2015-06-15,27,1,"south_east_6",0,"SE","SE6"
2015-06-15,27,1,"south_east_7",NA,"SE","SE7"
2015-06-15,27,1,"south_west_1",50,"SW","SW1"
2015-06-15,27,1,"south_west_2",134,"SW","SW2"
2015-06-15,27,1,"south_west_3",33,"SW","SW3"
2015-06-15,27,1,"south_west_4",1,"SW","SW4"
2015-06-15,27,1,"south_west_5",3,"SW","SW5"
2015-06-15,27,1,"south_west_6",37,"SW","SW6"
2015-06-15,27,1,"south_west_7",5,"SW","SW7"
2015-06-16,15,1,"north_west_1",19,"NW","NW1"
2015-06-16,15,1,"north_west_2",4,"NW","NW2"
2015-06-16,15,1,"north_west_3",10,"NW","NW3"
2015-06-16,15,1,"north_west_4",58,"NW","NW4"
2015-06-16,15,1,"north_west_5",35,"NW","NW5"
2015-06-16,15,1,"north_west_6",1,"NW","NW6"
2015-06-16,15,1,"north_west_7",22,"NW","NW7"
2015-06-16,15,1,"north_east_1",17,"NE","NE1"
2015-06-16,15,1,"north_east_2",44,"NE","NE2"
2015-06-16,15,1,"north_east_3",25,"NE","NE3"
2015-06-16,15,1,"north_east_4",3,"NE","NE4"
2015-06-16,15,1,"north_east_5",12,"NE","NE5"
2015-06-16,15,1,"north_east_6",3,"NE","NE6"
2015-06-16,15,1,"north_east_7",7,"NE","NE7"
2015-06-16,15,1,"south_east_1",11,"SE","SE1"
2015-06-16,15,1,"south_east_2",5,"SE","SE2"
2015-06-16,15,1,"south_east_3",1,"SE","SE3"
2015-06-16,15,1,"south_east_4",11,"SE","SE4"
2015-06-16,15,1,"south_east_5",2,"SE","SE5"
2015-06-16,15,1,"south_east_6",1,"SE","SE6"
2015-06-16,15,1,"south_east_7",5,"SE","SE7"
2015-06-16,15,1,"south_west_1",72,"SW","SW1"
2015-06-16,15,1,"south_west_2",7,"SW","SW2"
2015-06-16,15,1,"south_west_3",3,"SW","SW3"
2015-06-16,15,1,"south_west_4",NA,"SW","SW4"
2015-06-16,15,1,"south_west_5",2,"SW","SW5"
2015-06-16,15,1,"south_west_6",30,"SW","SW6"
2015-06-16,15,1,"south_west_7",0,"SW","SW7"
2015-06-17,18,1,"north_west_1",4,"NW","NW1"
2015-06-17,18,1,"north_west_2",8,"NW","NW2"
2015-06-17,18,1,"north_west_3",14,"NW","NW3"
2015-06-17,18,1,"north_west_4",15,"NW","NW4"
2015-06-17,18,1,"north_west_5",25,"NW","NW5"
2015-06-17,18,1,"north_west_6",1,"NW","NW6"
2015-06-17,18,1,"north_west_7",24,"NW","NW7"
2015-06-17,18,1,"north_east_1",67,"NE","NE1"
2015-06-17,18,1,"north_east_2",99,"NE","NE2"
2015-06-17,18,1,"north_east_3",15,"NE","NE3"
2015-06-17,18,1,"north_east_4",1,"NE","NE4"
2015-06-17,18,1,"north_east_5",18,"NE","NE5"
2015-06-17,18,1,"north_east_6",19,"NE","NE6"
2015-06-17,18,1,"north_east_7",6,"NE","NE7"
2015-06-17,18,1,"south_east_1",16,"SE","SE1"
2015-06-17,18,1,"south_east_2",16,"SE","SE2"
2015-06-17,18,1,"south_east_3",12,"SE","SE3"
2015-06-17,18,1,"south_east_4",16,"SE","SE4"
2015-06-17,18,1,"south_east_5",9,"SE","SE5"
2015-06-17,18,1,"south_east_6",0,"SE","SE6"
2015-06-17,18,1,"south_east_7",6,"SE","SE7"
2015-06-17,18,1,"south_west_1",19,"SW","SW1"
2015-06-17,18,1,"south_west_2",32,"SW","SW2"
2015-06-17,18,1,"south_west_3",15,"SW","SW3"
2015-06-17,18,1,"south_west_4",25,"SW","SW4"
2015-06-17,18,1,"south_west_5",0,"SW","SW5"
2015-06-17,18,1,"south_west_6",19,"SW","SW6"
2015-06-17,18,1,"south_west_7",0,"SW","SW7"
2015-06-18,6,1,"north_west_1",3,"NW","NW1"
2015-06-18,6,1,"north_west_2",4,"NW","NW2"
2015-06-18,6,1,"north_west_3",4,"NW","NW3"
2015-06-18,6,1,"north_west_4",16,"NW","NW4"
2015-06-18,6,1,"north_west_5",7,"NW","NW5"
2015-06-18,6,1,"north_west_6",2,"NW","NW6"
2015-06-18,6,1,"north_west_7",7,"NW","NW7"
2015-06-18,6,1,"north_east_1",6,"NE","NE1"
2015-06-18,6,1,"north_east_2",8,"NE","NE2"
2015-06-18,6,1,"north_east_3",3,"NE","NE3"
2015-06-18,6,1,"north_east_4",0,"NE","NE4"
2015-06-18,6,1,"north_east_5",4,"NE","NE5"
2015-06-18,6,1,"north_east_6",8,"NE","NE6"
2015-06-18,6,1,"north_east_7",3,"NE","NE7"
2015-06-18,6,1,"south_east_1",2,"SE","SE1"
2015-06-18,6,1,"south_east_2",12,"SE","SE2"
2015-06-18,6,1,"south_east_3",3,"SE","SE3"
2015-06-18,6,1,"south_east_4",8,"SE","SE4"
2015-06-18,6,1,"south_east_5",2,"SE","SE5"
2015-06-18,6,1,"south_east_6",1,"SE","SE6"
2015-06-18,6,1,"south_east_7",17,"SE","SE7"
2015-06-18,6,1,"south_west_1",10,"SW","SW1"
2015-06-18,6,1,"south_west_2",15,"SW","SW2"
2015-06-18,6,1,"south_west_3",4,"SW","SW3"
2015-06-18,6,1,"south_west_4",11,"SW","SW4"
2015-06-18,6,1,"south_west_5",0,"SW","SW5"
2015-06-18,6,1,"south_west_6",9,"SW","SW6"
2015-06-18,6,1,"south_west_7",1,"SW","SW7"
2015-06-19,30,1,"north_west_1",54,"NW","NW1"
2015-06-19,30,1,"north_west_2",26,"NW","NW2"
2015-06-19,30,1,"north_west_3",35,"NW","NW3"
2015-06-19,30,1,"north_west_4",94,"NW","NW4"
2015-06-19,30,1,"north_west_5",60,"NW","NW5"
2015-06-19,30,1,"north_west_6",15,"NW","NW6"
2015-06-19,30,1,"north_west_7",26,"NW","NW7"
2015-06-19,30,1,"north_east_1",26,"NE","NE1"
2015-06-19,30,1,"north_east_2",79,"NE","NE2"
2015-06-19,30,1,"north_east_3",34,"NE","NE3"
2015-06-19,30,1,"north_east_4",4,"NE","NE4"
2015-06-19,30,1,"north_east_5",40,"NE","NE5"
2015-06-19,30,1,"north_east_6",5,"NE","NE6"
2015-06-19,30,1,"north_east_7",14,"NE","NE7"
2015-06-19,30,1,"south_east_1",17,"SE","SE1"
2015-06-19,30,1,"south_east_2",27,"SE","SE2"
2015-06-19,30,1,"south_east_3",17,"SE","SE3"
2015-06-19,30,1,"south_east_4",39,"SE","SE4"
2015-06-19,30,1,"south_east_5",12,"SE","SE5"
2015-06-19,30,1,"south_east_6",1,"SE","SE6"
2015-06-19,30,1,"south_east_7",23,"SE","SE7"
2015-06-19,30,1,"south_west_1",23,"SW","SW1"
2015-06-19,30,1,"south_west_2",32,"SW","SW2"
2015-06-19,30,1,"south_west_3",8,"SW","SW3"
2015-06-19,30,1,"south_west_4",48,"SW","SW4"
2015-06-19,30,1,"south_west_5",2,"SW","SW5"
2015-06-19,30,1,"south_west_6",72,"SW","SW6"
2015-06-19,30,1,"south_west_7",6,"SW","SW7"
2015-06-20,27,1,"north_west_1",64,"NW","NW1"
2015-06-20,27,1,"north_west_2",42,"NW","NW2"
2015-06-20,27,1,"north_west_3",10,"NW","NW3"
2015-06-20,27,1,"north_west_4",41,"NW","NW4"
2015-06-20,27,1,"north_west_5",20,"NW","NW5"
2015-06-20,27,1,"north_west_6",12,"NW","NW6"
2015-06-20,27,1,"north_west_7",46,"NW","NW7"
2015-06-20,27,1,"north_east_1",10,"NE","NE1"
2015-06-20,27,1,"north_east_2",19,"NE","NE2"
2015-06-20,27,1,"north_east_3",21,"NE","NE3"
2015-06-20,27,1,"north_east_4",0,"NE","NE4"
2015-06-20,27,1,"north_east_5",34,"NE","NE5"
2015-06-20,27,1,"north_east_6",12,"NE","NE6"
2015-06-20,27,1,"north_east_7",22,"NE","NE7"
2015-06-20,27,1,"south_east_1",13,"SE","SE1"
2015-06-20,27,1,"south_east_2",16,"SE","SE2"
2015-06-20,27,1,"south_east_3",8,"SE","SE3"
2015-06-20,27,1,"south_east_4",8,"SE","SE4"
2015-06-20,27,1,"south_east_5",4,"SE","SE5"
2015-06-20,27,1,"south_east_6",1,"SE","SE6"
2015-06-20,27,1,"south_east_7",26,"SE","SE7"
2015-06-20,27,1,"south_west_1",35,"SW","SW1"
2015-06-20,27,1,"south_west_2",132,"SW","SW2"
2015-06-20,27,1,"south_west_3",48,"SW","SW3"
2015-06-20,27,1,"south_west_4",68,"SW","SW4"
2015-06-20,27,1,"south_west_5",3,"SW","SW5"
2015-06-20,27,1,"south_west_6",32,"SW","SW6"
2015-06-20,27,1,"south_west_7",1,"SW","SW7"
2015-06-21,46,1,"north_west_1",76,"NW","NW1"
2015-06-21,46,1,"north_west_2",87,"NW","NW2"
2015-06-21,46,1,"north_west_3",18,"NW","NW3"
2015-06-21,46,1,"north_west_4",52,"NW","NW4"
2015-06-21,46,1,"north_west_5",104,"NW","NW5"
2015-06-21,46,1,"north_west_6",23,"NW","NW6"
2015-06-21,46,1,"north_west_7",83,"NW","NW7"
2015-06-21,46,1,"north_east_1",29,"NE","NE1"
2015-06-21,46,1,"north_east_2",158,"NE","NE2"
2015-06-21,46,1,"north_east_3",51,"NE","NE3"
2015-06-21,46,1,"north_east_4",18,"NE","NE4"
2015-06-21,46,1,"north_east_5",73,"NE","NE5"
2015-06-21,46,1,"north_east_6",28,"NE","NE6"
2015-06-21,46,1,"north_east_7",17,"NE","NE7"
2015-06-21,46,1,"south_east_1",32,"SE","SE1"
2015-06-21,46,1,"south_east_2",38,"SE","SE2"
2015-06-21,46,1,"south_east_3",31,"SE","SE3"
2015-06-21,46,1,"south_east_4",26,"SE","SE4"
2015-06-21,46,1,"south_east_5",21,"SE","SE5"
2015-06-21,46,1,"south_east_6",1,"SE","SE6"
2015-06-21,46,1,"south_east_7",26,"SE","SE7"
2015-06-21,46,1,"south_west_1",62,"SW","SW1"
2015-06-21,46,1,"south_west_2",40,"SW","SW2"
2015-06-21,46,1,"south_west_3",86,"SW","SW3"
2015-06-21,46,1,"south_west_4",60,"SW","SW4"
2015-06-21,46,1,"south_west_5",5,"SW","SW5"
2015-06-21,46,1,"south_west_6",40,"SW","SW6"
2015-06-21,46,1,"south_west_7",0,"SW","SW7"
2015-06-22,50,1,"north_west_1",104,"NW","NW1"
2015-06-22,50,1,"north_west_2",44,"NW","NW2"
2015-06-22,50,1,"north_west_3",21,"NW","NW3"
2015-06-22,50,1,"north_west_4",18,"NW","NW4"
2015-06-22,50,1,"north_west_5",66,"NW","NW5"
2015-06-22,50,1,"north_west_6",22,"NW","NW6"
2015-06-22,50,1,"north_west_7",142,"NW","NW7"
2015-06-22,50,1,"north_east_1",44,"NE","NE1"
2015-06-22,50,1,"north_east_2",86,"NE","NE2"
2015-06-22,50,1,"north_east_3",36,"NE","NE3"
2015-06-22,50,1,"north_east_4",12,"NE","NE4"
2015-06-22,50,1,"north_east_5",87,"NE","NE5"
2015-06-22,50,1,"north_east_6",29,"NE","NE6"
2015-06-22,50,1,"north_east_7",13,"NE","NE7"
2015-06-22,50,1,"south_east_1",19,"SE","SE1"
2015-06-22,50,1,"south_east_2",39,"SE","SE2"
2015-06-22,50,1,"south_east_3",33,"SE","SE3"
2015-06-22,50,1,"south_east_4",28,"SE","SE4"
2015-06-22,50,1,"south_east_5",31,"SE","SE5"
2015-06-22,50,1,"south_east_6",4,"SE","SE6"
2015-06-22,50,1,"south_east_7",103,"SE","SE7"
2015-06-22,50,1,"south_west_1",78,"SW","SW1"
2015-06-22,50,1,"south_west_2",126,"SW","SW2"
2015-06-22,50,1,"south_west_3",106,"SW","SW3"
2015-06-22,50,1,"south_west_4",70,"SW","SW4"
2015-06-22,50,1,"south_west_5",4,"SW","SW5"
2015-06-22,50,1,"south_west_6",43,"SW","SW6"
2015-06-22,50,1,"south_west_7",4,"SW","SW7"
2015-06-23,25,1,"north_west_1",28,"NW","NW1"
2015-06-23,25,1,"north_west_2",19,"NW","NW2"
2015-06-23,25,1,"north_west_3",11,"NW","NW3"
2015-06-23,25,1,"north_west_4",23,"NW","NW4"
2015-06-23,25,1,"north_west_5",45,"NW","NW5"
2015-06-23,25,1,"north_west_6",4,"NW","NW6"
2015-06-23,25,1,"north_west_7",41,"NW","NW7"
2015-06-23,25,1,"north_east_1",23,"NE","NE1"
2015-06-23,25,1,"north_east_2",61,"NE","NE2"
2015-06-23,25,1,"north_east_3",32,"NE","NE3"
2015-06-23,25,1,"north_east_4",9,"NE","NE4"
2015-06-23,25,1,"north_east_5",34,"NE","NE5"
2015-06-23,25,1,"north_east_6",33,"NE","NE6"
2015-06-23,25,1,"north_east_7",26,"NE","NE7"
2015-06-23,25,1,"south_east_1",18,"SE","SE1"
2015-06-23,25,1,"south_east_2",24,"SE","SE2"
2015-06-23,25,1,"south_east_3",25,"SE","SE3"
2015-06-23,25,1,"south_east_4",20,"SE","SE4"
2015-06-23,25,1,"south_east_5",29,"SE","SE5"
2015-06-23,25,1,"south_east_6",1,"SE","SE6"
2015-06-23,25,1,"south_east_7",50,"SE","SE7"
2015-06-23,25,1,"south_west_1",33,"SW","SW1"
2015-06-23,25,1,"south_west_2",23,"SW","SW2"
2015-06-23,25,1,"south_west_3",10,"SW","SW3"
2015-06-23,25,1,"south_west_4",26,"SW","SW4"
2015-06-23,25,1,"south_west_5",6,"SW","SW5"
2015-06-23,25,1,"south_west_6",42,"SW","SW6"
2015-06-23,25,1,"south_west_7",3,"SW","SW7"
2015-06-24,49,1,"north_west_1",84,"NW","NW1"
2015-06-24,49,1,"north_west_2",47,"NW","NW2"
2015-06-24,49,1,"north_west_3",18,"NW","NW3"
2015-06-24,49,1,"north_west_4",34,"NW","NW4"
2015-06-24,49,1,"north_west_5",38,"NW","NW5"
2015-06-24,49,1,"north_west_6",29,"NW","NW6"
2015-06-24,49,1,"north_west_7",178,"NW","NW7"
2015-06-24,49,1,"north_east_1",57,"NE","NE1"
2015-06-24,49,1,"north_east_2",65,"NE","NE2"
2015-06-24,49,1,"north_east_3",32,"NE","NE3"
2015-06-24,49,1,"north_east_4",18,"NE","NE4"
2015-06-24,49,1,"north_east_5",38,"NE","NE5"
2015-06-24,49,1,"north_east_6",23,"NE","NE6"
2015-06-24,49,1,"north_east_7",20,"NE","NE7"
2015-06-24,49,1,"south_east_1",18,"SE","SE1"
2015-06-24,49,1,"south_east_2",42,"SE","SE2"
2015-06-24,49,1,"south_east_3",21,"SE","SE3"
2015-06-24,49,1,"south_east_4",48,"SE","SE4"
2015-06-24,49,1,"south_east_5",20,"SE","SE5"
2015-06-24,49,1,"south_east_6",4,"SE","SE6"
2015-06-24,49,1,"south_east_7",NA,"SE","SE7"
2015-06-24,49,1,"south_west_1",18,"SW","SW1"
2015-06-24,49,1,"south_west_2",83,"SW","SW2"
2015-06-24,49,1,"south_west_3",192,"SW","SW3"
2015-06-24,49,1,"south_west_4",94,"SW","SW4"
2015-06-24,49,1,"south_west_5",1,"SW","SW5"
2015-06-24,49,1,"south_west_6",98,"SW","SW6"
2015-06-24,49,1,"south_west_7",2,"SW","SW7"
2015-06-25,68,1,"north_west_1",76,"NW","NW1"
2015-06-25,68,1,"north_west_2",41,"NW","NW2"
2015-06-25,68,1,"north_west_3",10,"NW","NW3"
2015-06-25,68,1,"north_west_4",228,"NW","NW4"
2015-06-25,68,1,"north_west_5",264,"NW","NW5"
2015-06-25,68,1,"north_west_6",148,"NW","NW6"
2015-06-25,68,1,"north_west_7",336,"NW","NW7"
2015-06-25,68,1,"north_east_1",22,"NE","NE1"
2015-06-25,68,1,"north_east_2",50,"NE","NE2"
2015-06-25,68,1,"north_east_3",55,"NE","NE3"
2015-06-25,68,1,"north_east_4",7,"NE","NE4"
2015-06-25,68,1,"north_east_5",106,"NE","NE5"
2015-06-25,68,1,"north_east_6",18,"NE","NE6"
2015-06-25,68,1,"north_east_7",16,"NE","NE7"
2015-06-25,68,1,"south_east_1",17,"SE","SE1"
2015-06-25,68,1,"south_east_2",37,"SE","SE2"
2015-06-25,68,1,"south_east_3",16,"SE","SE3"
2015-06-25,68,1,"south_east_4",21,"SE","SE4"
2015-06-25,68,1,"south_east_5",27,"SE","SE5"
2015-06-25,68,1,"south_east_6",1,"SE","SE6"
2015-06-25,68,1,"south_east_7",65,"SE","SE7"
2015-06-25,68,1,"south_west_1",17,"SW","SW1"
2015-06-25,68,1,"south_west_2",176,"SW","SW2"
2015-06-25,68,1,"south_west_3",39,"SW","SW3"
2015-06-25,68,1,"south_west_4",33,"SW","SW4"
2015-06-25,68,1,"south_west_5",11,"SW","SW5"
2015-06-25,68,1,"south_west_6",52,"SW","SW6"
2015-06-25,68,1,"south_west_7",9,"SW","SW7"
2015-06-26,51,1,"north_west_1",57,"NW","NW1"
2015-06-26,51,1,"north_west_2",33,"NW","NW2"
2015-06-26,51,1,"north_west_3",26,"NW","NW3"
2015-06-26,51,1,"north_west_4",55,"NW","NW4"
2015-06-26,51,1,"north_west_5",33,"NW","NW5"
2015-06-26,51,1,"north_west_6",18,"NW","NW6"
2015-06-26,51,1,"north_west_7",36,"NW","NW7"
2015-06-26,51,1,"north_east_1",36,"NE","NE1"
2015-06-26,51,1,"north_east_2",124,"NE","NE2"
